Replication,Elective_App_WT,Elective_Scan_WT,Urgent_Scan_WT,Overtime,Objective_Value
102,15.943193588180058,0.08342729343720251,2.936857305227115,0.7579500581868742,0.42121744019297347
103,29.55466113942266,0.08318104834441407,2.884563628315146,0.8261643898513708,0.49642767183316694
104,24.761306074285706,0.08276574660839855,2.916613663621264,0.7944785338174499,0.4714569114794601
105,31.40391661198926,0.08652810338819499,2.8392543811446167,0.7476600903092182,0.5024007840874332
106,19.30355159910952,0.08338130188250202,2.8932302697136043,0.8721645655986792,0.43637212282002064
107,18.385135449840767,0.08184820623419654,2.960576732216915,0.7785530064842636,0.4383883003048999
108,19.46367145055968,0.08171819380648401,2.8212624229987813,0.7544409440470473,0.4293287897611325
109,24.371109695543005,0.08328190701610473,2.9136106370446786,0.7835599005933457,0.4688006443673234
110,27.642505565260524,0.08400204093089252,3.0205178641980406,0.8766369111215361,0.5001518196247458
111,18.339923832367678,0.0826522688761482,2.890149268453318,0.836899572723876,0.4302939097827159
112,20.668904714649212,0.08355193177074162,2.8164612955257082,0.7050359871400461,0.43596933867735577
113,35.86665993612668,0.08428593371159923,2.914112538224165,0.8292236432415138,0.5372823054542327
114,20.812932101485778,0.08089667819938647,2.9447190766001103,0.7662415202080155,0.4510775091152054
115,23.53944621051538,0.08506421227467319,3.041509690262657,0.8742255375794584,0.47806127239336293
116,25.258793342570396,0.08287348215789593,2.9258413854848455,0.8273764535577411,0.47544344764853674
117,40.33599817241872,0.08714900224843379,2.973682972433133,0.7747885506086707,0.570504446376015
118,25.20471499211447,0.08545820428426747,2.9708140080622516,0.8138973710441337,0.48011851076950296
119,20.898931666848384,0.0828813716666952,2.965013020341601,0.6910068437308533,0.45384429392792625
120,15.07495001097468,0.08092243855767196,2.9638828727477917,0.8096085672460257,0.4190521644976198
121,28.61252896770375,0.08574656672483591,2.900980154390929,0.7748473138175778,0.49264380069246677
122,20.912019063687165,0.08708802395945048,2.895884805392712,0.8033998539742733,0.44624128232748683
123,16.75166626932109,0.08197193786861816,2.9873446789576366,0.7834420862331284,0.4316394857729978
124,19.694135859087105,0.08333563094127616,2.957505543836691,0.7735296491405493,0.4458387262541984
125,34.681681104898814,0.08727092887825942,2.929942772067607,0.8814345585110999,0.5319877749017508
126,20.060090895532337,0.08572511422015504,2.9945069599579273,0.7699100681440573,0.45212829850047803
127,18.733484156005893,0.081361947713456,2.908630209585705,0.8292653429703767,0.4346899686603515
128,23.386704247059647,0.08683250623290442,2.9129620064781228,0.7423737231475133,0.4628690180634004
129,17.48597788609066,0.08445907395146907,2.9410962470962576,0.6943093656995282,0.4308716736025047
130,19.694369967195275,0.08176373336837828,2.923005553881077,0.8312443547745727,0.4420067875375518
131,24.697109487082937,0.08371135349493439,2.839168279739184,0.8155244022271138,0.46246974628302207
132,39.0449068103267,0.08429879636663129,3.127124534974707,0.8639110940808599,0.5798684412491343
133,18.186258089714595,0.0835891802361914,2.873709098008469,0.8292670862628223,0.427552547138131
134,33.77083046083586,0.08208579616103774,2.924998775613168,0.8780359017044842,0.5260167119381844
135,18.828000309006995,0.08194120121619411,2.8679220974987936,0.8083138172482027,0.4307294412439552
136,32.4171345499171,0.08344015095488291,2.907680353111442,0.7724961211822351,0.5160347290158572
137,16.3158405184586,0.07978000699656211,2.8525346118757633,0.7670234205300929,0.4140663885325765
138,21.32228177445401,0.08403756535312314,2.926039377379138,0.8346398209049237,0.45203383027101934
139,24.931806948310467,0.08480899677155739,2.8316586148931573,0.8394570014139279,0.4630323477756908
140,37.0994320514133,0.08243795658700001,2.984520129040791,0.8233556863660482,0.5524433003581829
